machine_id,company_id,date,UQS
94,13,2024-04-01,76.91
94,13,2024-05-01,77.32
94,13,2024-06-01,78.94
94,13,2024-07-01,77.35
94,13,2024-08-01,76.64
94,13,2024-09-01,76.14
94,13,2024-10-01,75.86
94,13,2024-11-01,76.65
94,13,2024-12-01,78.24
94,13,2025-01-01,76.89
94,13,2025-02-01,79.08
94,13,2025-03-01,77.82
94,13,2025-04-01,76.47
94,13,2025-05-01,75.9
94,13,2025-06-01,77.05
94,13,2025-07-01,75.65
94,13,2025-08-01,76.28
95,14,2024-01-01,80.68
95,14,2024-02-01,79.3
95,14,2024-03-01,77.55
95,14,2024-04-01,79.13
95,14,2024-05-01,79.71
95,14,2024-06-01,80.53
95,14,2024-07-01,79.9
95,14,2024-08-01,78.18
95,14,2024-09-01,80.41
95,14,2024-10-01,74.43
95,14,2024-11-01,79.8
95,14,2024-12-01,78.03
95,14,2025-01-01,79.88
95,14,2025-02-01,80.6
95,14,2025-03-01,81.07
95,14,2025-04-01,79.99
95,14,2025-05-01,80.86
95,14,2025-06-01,81.13
95,14,2025-07-01,78.8
95,14,2025-08-01,77.19
96,14,2024-01-01,80.73
96,14,2024-02-01,81.19
96,14,2024-03-01,82.54
96,14,2024-04-01,81.25
96,14,2024-05-01,80.69
96,14,2024-06-01,82.45
96,14,2024-07-01,82.54
96,14,2024-08-01,79.48
96,14,2024-09-01,82.04
96,14,2024-10-01,80.32
96,14,2024-11-01,82.84
96,14,2024-12-01,77.99
96,14,2025-01-01,82.63
96,14,2025-02-01,81.57
96,14,2025-03-01,84.28
96,14,2025-04-01,82.07
96,14,2025-05-01,78.86
96,14,2025-06-01,81.55
96,14,2025-07-01,83.64
96,14,2025-08-01,78.76
97,14,2024-01-01,79.13
97,14,2024-02-01,81.29
97,14,2024-03-01,81.33
97,14,2024-04-01,82.78
97,14,2024-05-01,81.19
97,14,2024-06-01,81.91
97,14,2024-07-01,80.58
97,14,2024-08-01,81.99
97,14,2024-09-01,80.89
97,14,2024-10-01,79.65
97,14,2024-11-01,82.19
97,14,2024-12-01,79.03
97,14,2025-01-01,81.65
97,14,2025-02-01,81.49
97,14,2025-03-01,83.94
97,14,2025-04-01,80.01
97,14,2025-05-01,82.34
97,14,2025-06-01,83.04
97,14,2025-07-01,80.63
97,14,2025-08-01,78.86
98,14,2024-01-01,82.69
98,14,2024-02-01,83.04
98,14,2024-03-01,84.35
98,14,2024-04-01,82.06
98,14,2024-05-01,82.99
98,14,2024-06-01,82.14
98,14,2024-07-01,80.2
98,14,2024-08-01,81.42
98,14,2024-09-01,80.65
98,14,2024-10-01,80.15
98,14,2024-11-01,82.09
98,14,2024-12-01,77.34
98,14,2025-01-01,78.28
98,14,2025-02-01,79.11
98,14,2025-03-01,82.05
98,14,2025-04-01,81.13
98,14,2025-05-01,81.59
98,14,2025-06-01,80.71
98,14,2025-07-01,79.23
98,14,2025-08-01,78.35
99,15,2024-01-01,75.78
99,15,2024-02-01,77.49
99,15,2024-03-01,77.19
99,15,2024-04-01,78.11
99,15,2024-05-01,75.34
99,15,2024-06-01,76.6
99,15,2024-07-01,74.1
99,15,2024-08-01,75.0
99,15,2024-09-01,75.26
99,15,2024-10-01,74.74
99,15,2024-11-01,75.66
99,15,2024-12-01,78.42
99,15,2025-01-01,76.52
99,15,2025-02-01,75.95
99,15,2025-03-01,77.22
99,15,2025-04-01,76.89
99,15,2025-05-01,77.55
99,15,2025-06-01,76.66
99,15,2025-07-01,76.1
99,15,2025-08-01,75.07
100,15,2024-01-01,78.91
100,15,2024-02-01,79.49
100,15,2024-03-01,81.27
100,15,2024-04-01,80.4
100,15,2024-05-01,78.34
100,15,2024-06-01,78.66
100,15,2024-07-01,79.4
100,15,2024-08-01,80.53
100,15,2024-09-01,76.59
100,15,2024-10-01,76.58
100,15,2024-11-01,78.17
100,15,2024-12-01,80.38
100,15,2025-01-01,79.49
100,15,2025-02-01,79.25
100,15,2025-03-01,82.07
100,15,2025-04-01,81.88
100,15,2025-05-01,79.85
100,15,2025-06-01,80.89
100,15,2025-07-01,80.58
100,15,2025-08-01,78.14
101,15,2024-01-01,75.38
101,15,2024-02-01,76.02
101,15,2024-03-01,78.24
101,15,2024-04-01,75.07
101,15,2024-05-01,73.21
101,15,2024-06-01,75.16
101,15,2024-07-01,75.28
101,15,2024-08-01,75.64
101,15,2024-09-01,71.91
101,15,2024-10-01,74.66
101,15,2024-11-01,74.66
101,15,2024-12-01,74.13
101,15,2025-01-01,73.71
101,15,2025-02-01,76.82
101,15,2025-03-01,74.75
101,15,2025-04-01,76.03
101,15,2025-05-01,76.39
101,15,2025-06-01,76.74
101,15,2025-07-01,77.89
101,15,2025-08-01,76.33
102,15,2024-01-01,78.15
102,15,2024-02-01,79.54
102,15,2024-03-01,78.76
102,15,2024-04-01,80.8
102,15,2024-05-01,81.29
102,15,2024-06-01,79.56
102,15,2024-07-01,76.65
102,15,2024-08-01,73.9
102,15,2024-09-01,78.11
102,15,2024-10-01,74.83
102,15,2024-11-01,75.47
102,15,2024-12-01,77.68
102,15,2025-01-01,78.56
102,15,2025-02-01,80.77
102,15,2025-03-01,81.41
102,15,2025-04-01,75.56
102,15,2025-05-01,77.59
102,15,2025-06-01,77.67
102,15,2025-07-01,79.18
102,15,2025-08-01,75.84
103,15,2024-01-01,74.27
103,15,2024-02-01,77.07
103,15,2024-03-01,76.76
103,15,2024-04-01,78.02
103,15,2024-05-01,74.37
103,15,2024-06-01,76.58
103,15,2024-07-01,76.32
103,15,2024-08-01,73.75
103,15,2024-09-01,74.79
103,15,2024-10-01,71.68
103,15,2024-11-01,75.05
103,15,2024-12-01,74.36
103,15,2025-01-01,76.18
103,15,2025-02-01,76.57
103,15,2025-03-01,76.82
103,15,2025-04-01,75.94
103,15,2025-05-01,77.95
103,15,2025-06-01,75.83
103,15,2025-07-01,77.27
103,15,2025-08-01,72.93
104,15,2024-01-01,72.08
104,15,2024-02-01,75.58
104,15,2024-03-01,79.13
104,15,2024-04-01,75.39
104,15,2024-05-01,76.21
104,15,2024-06-01,75.45
104,15,2024-07-01,75.6
104,15,2024-08-01,74.89
104,15,2024-09-01,70.97
104,15,2024-10-01,71.35
104,15,2024-11-01,73.82
104,15,2024-12-01,74.66
104,15,2025-01-01,75.33
104,15,2025-02-01,73.59
104,15,2025-03-01,77.64
104,15,2025-04-01,76.17
104,15,2025-05-01,75.6
104,15,2025-06-01,76.6
104,15,2025-07-01,76.11
104,15,2025-08-01,76.04
105,16,2024-01-01,78.99
105,16,2024-02-01,78.93
105,16,2024-03-01,79.4
105,16,2024-04-01,78.92
105,16,2024-05-01,81.38
105,16,2024-06-01,81.74
105,16,2024-07-01,75.26
105,16,2024-08-01,79.49
105,16,2024-09-01,76.77
105,16,2024-10-01,75.86
105,16,2024-11-01,77.92
105,16,2024-12-01,76.65
105,16,2025-01-01,78.31
105,16,2025-02-01,79.61
105,16,2025-03-01,80.03
105,16,2025-04-01,79.41
105,16,2025-05-01,77.83
105,16,2025-06-01,78.76
105,16,2025-07-01,78.78
105,16,2025-08-01,78.64
106,16,2024-01-01,82.34
106,16,2024-02-01,79.91
106,16,2024-03-01,81.04
106,16,2024-04-01,80.77
106,16,2024-05-01,81.13
106,16,2024-06-01,83.89
106,16,2024-07-01,80.64
106,16,2024-08-01,76.16
106,16,2024-09-01,79.27
106,16,2024-10-01,79.83
106,16,2024-11-01,76.7
106,16,2024-12-01,77.15
106,16,2025-01-01,80.59
106,16,2025-02-01,78.35
106,16,2025-03-01,82.2
106,16,2025-04-01,82.03
106,16,2025-05-01,83.25
106,16,2025-06-01,81.56
106,16,2025-07-01,79.56
106,16,2025-08-01,78.58
107,16,2024-01-01,81.75
107,16,2024-02-01,81.24
107,16,2024-03-01,83.7
107,16,2024-04-01,82.17
107,16,2024-05-01,84.14
107,16,2024-06-01,81.09
107,16,2024-07-01,82.49
107,16,2024-08-01,78.68
107,16,2024-09-01,78.23
107,16,2024-10-01,78.81
107,16,2024-11-01,77.06
107,16,2024-12-01,83.84
107,16,2025-01-01,81.47
107,16,2025-02-01,80.79
107,16,2025-03-01,83.86
107,16,2025-04-01,81.6
107,16,2025-05-01,83.85
107,16,2025-06-01,81.32
107,16,2025-07-01,81.42
107,16,2025-08-01,79.62
108,16,2024-01-01,77.13
108,16,2024-02-01,82.68
108,16,2024-03-01,80.77
108,16,2024-04-01,82.12
108,16,2024-05-01,80.74
108,16,2024-06-01,81.89
108,16,2024-07-01,78.95
108,16,2024-08-01,78.49
108,16,2024-09-01,79.42
108,16,2024-10-01,76.67
108,16,2024-11-01,74.89
108,16,2024-12-01,79.82
108,16,2025-01-01,81.02
108,16,2025-02-01,79.96
108,16,2025-03-01,81.42
108,16,2025-04-01,82.81
108,16,2025-05-01,81.99
108,16,2025-06-01,80.46
108,16,2025-07-01,81.09
108,16,2025-08-01,80.01
109,16,2024-01-01,80.45
109,16,2024-02-01,78.13
109,16,2024-03-01,77.06
109,16,2024-04-01,81.38
109,16,2024-05-01,78.89
109,16,2024-06-01,80.98
109,16,2024-07-01,76.75
109,16,2024-08-01,80.03
109,16,2024-09-01,77.75
109,16,2024-10-01,75.55
109,16,2024-11-01,79.22
109,16,2024-12-01,77.41
109,16,2025-01-01,78.92
109,16,2025-02-01,79.13
109,16,2025-03-01,80.22
109,16,2025-04-01,80.08
109,16,2025-05-01,80.56
109,16,2025-06-01,79.26
109,16,2025-07-01,78.12
109,16,2025-08-01,77.35
110,16,2024-01-01,79.72
110,16,2024-02-01,80.5
110,16,2024-03-01,83.45
110,16,2024-04-01,83.75
110,16,2024-05-01,81.08
110,16,2024-06-01,81.41
110,16,2024-07-01,81.57
110,16,2024-08-01,80.17
110,16,2024-09-01,80.94
110,16,2024-10-01,77.31
110,16,2024-11-01,76.56
110,16,2024-12-01,78.65
110,16,2025-01-01,80.91
110,16,2025-02-01,82.75
110,16,2025-03-01,83.41
110,16,2025-04-01,83.62
110,16,2025-05-01,84.28
110,16,2025-06-01,81.67
110,16,2025-07-01,82.16
110,16,2025-08-01,82.99
111,16,2024-01-01,77.78
111,16,2024-02-01,81.86
111,16,2024-03-01,79.76
111,16,2024-04-01,81.88
111,16,2024-05-01,81.56
111,16,2024-06-01,78.62
111,16,2024-07-01,80.43
111,16,2024-08-01,78.74
111,16,2024-09-01,77.98
111,16,2024-10-01,78.47
111,16,2024-11-01,75.67
111,16,2024-12-01,78.43
111,16,2025-01-01,78.52
111,16,2025-02-01,81.83
111,16,2025-03-01,79.51
111,16,2025-04-01,79.68
111,16,2025-05-01,81.17
111,16,2025-06-01,81.06
111,16,2025-07-01,79.17
111,16,2025-08-01,76.38
112,16,2024-01-01,77.99
112,16,2024-02-01,78.82
112,16,2024-03-01,79.23
112,16,2024-04-01,78.7
112,16,2024-05-01,79.63
112,16,2024-06-01,77.96
112,16,2024-07-01,78.09
112,16,2024-08-01,76.95
112,16,2024-09-01,77.17
112,16,2024-10-01,74.7
112,16,2024-11-01,75.98
112,16,2024-12-01,75.93
112,16,2025-01-01,78.39
112,16,2025-02-01,78.15
112,16,2025-03-01,79.54
112,16,2025-04-01,80.74
112,16,2025-05-01,80.82
112,16,2025-06-01,76.03
112,16,2025-07-01,78.89
112,16,2025-08-01,75.57
